checkpoint,index,metric,spatial_distance,value,error
1499,0,spatial_specificity,12.16552448272705,0.8685814142227173,0.02032095566391945
1499,0,spatial_specificity,12.206555366516113,0.7315341830253601,0.01948155090212822
1499,0,spatial_specificity,12.369317054748535,0.8481751680374146,0.022094665095210075
1499,0,spatial_specificity,12.529964447021484,0.7602027654647827,0.02384834736585617
1499,0,spatial_specificity,12.649110794067383,0.8285077810287476,0.02479364350438118
1499,0,spatial_specificity,12.727921485900879,0.7420957684516907,0.019114702939987183
1499,0,spatial_specificity,12.806248664855957,0.7490280270576477,0.020120717585086823
1499,0,spatial_specificity,13.0,0.8528337478637695,0.021028710529208183
1499,0,spatial_specificity,13.038405418395996,0.8343436121940613,0.01820429041981697
1499,0,spatial_specificity,13.152946472167969,0.9201792478561401,0.013995448127388954
1499,0,spatial_specificity,13.34166431427002,0.8998834490776062,0.016757413744926453
1499,0,spatial_specificity,13.416407585144043,0.8129560351371765,0.026121139526367188
1499,0,spatial_specificity,13.45362377166748,0.7731474041938782,0.022063756361603737
1499,0,spatial_specificity,13.601469993591309,0.8229354023933411,0.021213775500655174
1499,0,spatial_specificity,13.892444610595703,0.8219918012619019,0.02360166236758232
1499,0,spatial_specificity,13.928387641906738,0.8703168630599976,0.020284496247768402
1499,0,spatial_specificity,14.142135620117188,0.8083502054214478,0.023734137415885925
1499,0,spatial_specificity,14.21267032623291,0.81688392162323,0.023641128093004227
1499,0,spatial_specificity,14.317821502685547,0.8665781021118164,0.020517639815807343
1499,0,spatial_specificity,14.422204971313477,0.8407475352287292,0.021541530266404152
1499,0,spatial_specificity,14.764822959899902,0.8734903335571289,0.01893998309969902
1499,0,spatial_specificity,14.866068840026855,0.8513711094856262,0.02163543365895748
1499,0,spatial_specificity,15.0,0.8635562658309937,0.019703030586242676
1499,0,spatial_specificity,15.264337539672852,0.8872711062431335,0.017287997528910637
1499,0,spatial_specificity,15.55634880065918,0.8837915658950806,0.018088985234498978
1499,0,spatial_specificity,15.620499610900879,0.8889254331588745,0.01612181030213833
1499,0,spatial_specificity,15.81138801574707,0.9015196561813354,0.014896133914589882
1499,0,spatial_specificity,16.278820037841797,0.9087047576904297,0.015312334522604942
1499,0,spatial_specificity,16.401220321655273,0.9152952432632446,0.012484992854297161
1499,0,spatial_specificity,16.970561981201172,0.9239194989204407,0.013576788827776909
1499,0,spatial_specificity,17.029386520385742,0.9258542060852051,0.011347672902047634
1499,0,spatial_specificity,17.69180679321289,0.932512104511261,0.01053215004503727
1499,0,spatial_specificity,18.384777069091797,0.9386709332466125,0.009759120643138885
1999,1,cls_effective_rank,,14.346893310546875,0.9807305335998535
1999,1,patch_effective_rank,,41.289039611816406,3.9429986476898193
1999,1,mean_off_diagonal_similarity,,0.8086971044540405,0.012899774126708508
1999,1,spatial_specificity,1.0,0.9479314088821411,0.004786177072674036
1999,1,spatial_specificity,1.4142135381698608,0.9219088554382324,0.006257630418986082
1999,1,spatial_specificity,2.0,0.8989434242248535,0.008075172081589699
1999,1,spatial_specificity,2.2360680103302,0.8828061819076538,0.008577263914048672
1999,1,spatial_specificity,2.8284270763397217,0.8539507985115051,0.010756060481071472
1999,1,spatial_specificity,3.0,0.8646340370178223,0.008987908251583576
1999,1,spatial_specificity,3.1622776985168457,0.8503923416137695,0.009605329483747482
